,file,filesize,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,FITS-TLM,IMAGETYP,EXPOSURE,EXPTIME,DATE-LOC,DATE-OBS,XBINNING,YBINNING,EGAIN,XPIXSZ,YPIXSZ,INSTRUME,SET-TEMP,CCD-TEMP,TELESCOP,FOCALLEN,FOCRATIO,RA,DEC,CENTALT,CENTAZ,AIRMASS,PIERSIDE,SITEELEV,SITELAT,SITELONG,FWHEEL,FILTER,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,FOCNAME,FOCPOS,FOCUSPOS,FOCTEMP,FOCUSTEM,ROWORDER,SWCREATE,CCDNAME,OPTIC,APATURE,PIXSCALE,FLIPSTAT,DATE,FLATFRM,PROCESS,BUNIT,PC1_1,PC1_2,PC2_1,PC2_2,_DELT1,_DELT2,MJDREF,MJD-OBS,RADESYS,WCSAXES,CTYPE1,CTYPE2,EQUINOX,LONPOLE,LATPOLE,CRVAL1,CRVAL2,CRPIX1,CRPIX2,CUNIT1,CUNIT2,CD1_1,CD1_2,CD2_1,CD2_2,IMAGEW,IMAGEH,A_ORDER,A_0_0,A_0_1,A_0_2,A_1_0,A_1_1,A_2_0,B_ORDER,B_0_0,B_0_1,B_0_2,B_1_0,B_1_1,B_2_0,AP_ORDER,AP_0_0,AP_0_1,AP_0_2,AP_1_0,AP_1_1,AP_2_0,BP_ORDER,BP_0_0,BP_0_1,BP_0_2,BP_1_0,BP_1_1,BP_2_0,_ATE,offset_RA(arcmin),offset_DEC(arcmin),offset_AZ(arcmin),offset_ALT(arcmin)
27,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-16-59-49_180sec_RiLA600_STX-16803_16c_1bin.fits,67213440,True,-32,2,4096,4096,2023-11-08T13:22:46,LIGHT,180.0,180.0,2023-10-12T01:59:49.177,2023-10-11T16:59:49.177,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.90625,RiLA600,3000,5.0,20.0378208933932,15.4833462858438,60.800660940562,229.071144233781,1.14514817375574,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.22,19.22,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T17:38:09,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.04266459029e-05,0.000172087213473,-0.000172159830041,1.04862848001e-05,1.0,1.0,0.0,60228.708208067,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118755139,15.5287668797,2359.9442749,2435.77380371,deg,deg,1.03580871462e-05,0.000172104201184,-0.000172055502541,1.03878363885e-05,4096,4096,2,0,0,9.95324172744e-09,0,2.21712398477e-07,5.23651706196e-08,2,0,0,2.60412229172e-07,0,-4.1861424016e-07,2.23116071666e-07,2,6.47025157328e-05,-8.24087249035e-08,-9.99307681024e-09,2.78422713859e-07,-2.21756204623e-07,-5.23958776699e-08,2,9.63778612213e-05,9.09819822119e-07,-2.60434716514e-07,-8.15287571133e-07,4.18706329273e-07,-2.23193151507e-07,2023-11-09T07:16:49,6.089953377198256,5.697611951646522,-78.74852625990854,11.0025559655071
28,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-17-03-00_120sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:47,LIGHT,120.0,120.0,2023-10-12T02:03:00.847,2023-10-11T17:03:00.847,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.9375,RiLA600,3000,5.0,20.0372812809158,15.4832558381722,60.4647554246499,229.912950795959,1.14892331293299,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.32,19.32,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T17:44:49,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.03651063974e-05,0.000171328451441,-0.000172169641836,1.0766641807e-05,1.0,1.0,0.0,60228.71042647,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.211879049,15.5287594222,2361.80603027,2438.49862671,deg,deg,1.03508430703e-05,0.000172106446446,-0.000172062295727,1.03770529567e-05,4096,4096,2,0,0,1.89365354827e-08,0,2.19777449736e-07,6.80805077019e-08,2,0,0,2.51211709583e-07,0,-4.13098399652e-07,2.22747656139e-07,2,7.87100719981e-05,-4.39847201563e-08,-1.89810821739e-08,2.69794700222e-07,-2.19824547775e-07,-6.8120722709e-08,2,9.16892051546e-05,8.52870921254e-07,-2.51226051057e-07,-7.62241638085e-07,4.13184551651e-07,-2.22826936054e-07,2023-11-09T07:17:00,6.111749907451696,5.71369639109971,-66.30582977351878,7.096745502333164
29,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-17-05-12_180sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:48,LIGHT,180.0,180.0,2023-10-12T02:05:12.537,2023-10-11T17:05:12.537,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.90625,RiLA600,3000,5.0,20.0364118948989,15.4831251213888,59.9688021206976,231.109734225772,1.15461557654081,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.33,19.33,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T17:51:55,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.03553384613e-05,0.000172056980335,-0.000171800246516,1.07219426666e-05,1.0,1.0,0.0,60228.71195066,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118758451,15.5287629305,2363.16235352,2441.15081787,deg,deg,1.03370062601e-05,0.000172113467748,-0.000172065498353,1.03711428219e-05,4096,4096,2,0,0,3.01269833077e-08,0,2.30461197048e-07,8.37340050472e-08,2,0,0,2.66143441699e-07,0,-4.30834414806e-07,2.30534594001e-07,2,0.000102238098616,-1.04438214517e-08,-3.01837098942e-08,2.92564234689e-07,-2.30517380662e-07,-8.37867076883e-08,2,0.000103031855818,9.21223952134e-07,-2.66158962919e-07,-8.14256854436e-07,4.30933278591e-07,-2.30625739329e-07,2023-11-09T07:17:11,6.116927495710414,5.728061153027397,-76.50486522319852,12.380796820866351
30,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-17-08-24_120sec_RiLA600_STX-16803_16c_1bin.fits,67213440,True,-32,2,4096,4096,2023-11-08T13:22:48,LIGHT,120.0,120.0,2023-10-12T02:08:24.202,2023-10-11T17:08:24.202,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.90625,RiLA600,3000,5.0,20.0358423509787,15.4829746503098,59.6283063903461,231.901527572477,1.1586066694283,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.33,19.33,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T17:56:58,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.04050362566e-05,0.000172176703777,-0.00017219218704,1.0589936876e-05,1.0,1.0,0.0,60228.714169005,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118802224,15.5287569536,2364.64309692,2443.8739624,deg,deg,1.03300478893e-05,0.000172108292284,-0.000172065094407,1.0361639166e-05,4096,4096,2,0,0,2.6281468458e-08,0,2.15684523918e-07,5.57274465246e-08,2,0,0,2.60879231682e-07,0,-4.07601567855e-07,2.24352807522e-07,2,7.79244063544e-05,-3.40149680954e-08,-2.63313075019e-08,2.53068349918e-07,-2.15725863669e-07,-5.57634820118e-08,2,9.93337472902e-05,8.75727154145e-07,-2.6090223153e-07,-7.76757968855e-07,4.07687968419e-07,-2.24430900496e-07,2023-11-09T07:17:22,6.117302364098904,5.760846435759461,-63.77728544290733,7.993616375224946
31,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-17-10-35_180sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:49,LIGHT,180.0,180.0,2023-10-12T02:10:35.903,2023-10-11T17:10:35.903,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.875,RiLA600,3000,5.0,20.0350480033962,15.4827439909201,59.1185903206969,233.045287670352,1.16471010981398,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.35,19.35,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T18:02:10,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.03879029969e-05,0.000172260330096,-0.00017205940941,1.04893981027e-05,1.0,1.0,0.0,60228.715693322,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118879196,15.528757263,2366.13839722,2446.64163208,deg,deg,1.03230557481e-05,0.000172114044978,-0.000172063875105,1.03568210664e-05,4096,4096,2,0,0,3.39598931983e-08,0,2.75376602577e-07,5.75754930438e-08,2,0,0,2.60338913341e-07,0,-4.58303666548e-07,2.36443530083e-07,2,0.000102964916779,-5.79600581272e-08,-3.40307172858e-08,3.47490642816e-07,-2.75432661694e-07,-5.76190761163e-08,2,9.57725412761e-05,9.93481813929e-07,-2.60332400392e-07,-9.29391623568e-07,4.58398600125e-07,-2.36539930515e-07,2023-11-09T07:17:33,6.132985475536685,5.78815520724639,-73.49804061558473,13.394089648952132
32,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-17-13-47_120sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:49,LIGHT,120.0,120.0,2023-10-12T02:13:47.547,2023-10-11T17:13:47.547,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.875,RiLA600,3000,5.0,20.0344484188373,15.4826634968188,58.762826775506,233.81626565403,1.16906323107473,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,19.38,19.38,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T18:08:48,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,9.34272209255e-06,0.000175635179844,-0.000173346274815,1.94966974329e-05,1.0,1.0,0.0,60228.717911424,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118722559,15.5287545773,2367.91070557,2449.7442627,deg,deg,1.03118267859e-05,0.00017210910616,-0.000172066686787,1.03427791647e-05,4096,4096,2,0,0,4.58491689495e-08,0,2.58152738017e-07,5.48914267239e-08,2,0,0,2.40567262371e-07,0,-4.40127695955e-07,2.32919554663e-07,2,0.000101337628987,-1.8581588918e-08,-4.59200673217e-08,2.94716112255e-07,-2.58195945178e-07,-5.49349712223e-08,2,8.14244112552e-05,8.75930683837e-07,-2.40550363529e-07,-8.32837316412e-07,4.40199736938e-07,-2.33006865699e-07,2023-11-09T07:17:43,6.070082550979876,5.616947698252055,-62.30993196949157,9.043164752043964
33,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-17-15-59_180sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:50,LIGHT,180.0,180.0,2023-10-12T02:15:59.284,2023-10-11T17:15:59.284,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.78125,RiLA600,3000,5.0,20.0336540796741,15.4824228374274,58.2404796259217,234.909874652523,1.17559623626456,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,18.82,18.82,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T18:15:21,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.01384259465e-05,0.000172500977643,-0.000172697830165,1.09665762576e-05,1.0,1.0,0.0,60228.719436157,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118773261,15.5287635275,2369.32327271,2452.98602295,deg,deg,1.03050419166e-05,0.00017211009427,-0.000172064099812,1.03335559756e-05,4096,4096,2,0,0,4.73477394794e-08,0,2.34590070965e-07,8.36304189186e-08,2,0,0,2.45445846429e-07,0,-4.35356102065e-07,2.34047875618e-07,2,0.000114423998209,2.54395837307e-08,-4.74150743945e-08,2.74759655424e-07,-2.34640728294e-07,-8.36882982697e-08,2,8.98633933282e-05,8.49697369263e-07,-2.45437584151e-07,-7.80409427568e-07,4.35437560929e-07,-2.34140156704e-07,2023-11-09T07:17:54,6.1447679674949995,5.837361648517856,-71.39126513606584,14.716403200135204
34,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-17-19-10_120sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:51,LIGHT,120.0,120.0,2023-10-12T02:19:10.950,2023-10-11T17:19:10.950,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.71875,RiLA600,3000,5.0,20.0330995184003,15.4822823782146,57.882980005177,235.634015178813,1.18016635145604,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,18.93,18.93,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T18:20:46,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.01746646873e-05,0.000173763130022,-0.000172246595865,1.07113636763e-05,1.0,1.0,0.0,60228.721654514,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118690223,15.528753535,2370.88607788,2455.69619751,deg,deg,1.02958322224e-05,0.000172112751674,-0.000172068556824,1.03266079468e-05,4096,4096,2,0,0,3.93951709148e-08,0,2.06822409463e-07,7.8640695549e-08,2,0,0,2.51737194532e-07,0,-4.18843541542e-07,2.39625758667e-07,2,9.89384893926e-05,1.70196596208e-08,-3.94514606201e-08,2.4237107031e-07,-2.06865635955e-07,-7.86929691585e-08,2,0.000100010979098,8.46565225817e-07,-2.51747183044e-07,-7.54360850695e-07,4.18922603066e-07,-2.39712536039e-07,2023-11-09T07:18:05,6.114731320363873,5.85714000754308,-59.668109422274824,9.996121835584546
35,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-17-21-22_180sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:51,LIGHT,180.0,180.0,2023-10-12T02:21:22.645,2023-10-11T17:21:22.645,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.5625,RiLA600,3000,5.0,20.0322902050756,15.4820217070802,57.3491673306579,236.680834280283,1.1871430967491,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,18.7,18.7,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T18:26:28,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.03514914509e-05,0.000172068255598,-0.000172187169678,1.05350866553e-05,1.0,1.0,0.0,60228.723178762,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118728387,15.5287758224,2373.07949829,2458.94326782,deg,deg,1.02841129368e-05,0.000172113672615,-0.000172063533986,1.03213729385e-05,4096,4096,2,0,0,4.06930954635e-08,0,2.38841951435e-07,9.77385566801e-08,2,0,0,2.58469165079e-07,0,-4.39105669393e-07,2.72323091296e-07,2,0.00013454520635,2.51974451869e-08,-4.07607301691e-08,3.23449999454e-07,-2.38908484579e-07,-9.78154283722e-08,2,0.000119874184957,9.50489647161e-07,-2.58473269612e-07,-8.30647503877e-07,4.39179752992e-07,-2.72431027449e-07,2023-11-09T07:18:15,6.166757184694731,5.897811942012261,-68.54777246036917,15.606923930839116
36,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-17-24-34_120sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:52,LIGHT,120.0,120.0,2023-10-12T02:24:34.316,2023-10-11T17:24:34.316,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.5625,RiLA600,3000,5.0,20.0316907293681,15.4818112119419,56.9783968758505,237.385136184585,1.19209866307953,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,18.84,18.84,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T18:31:19,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.02119034554e-05,0.000172091052514,-0.000172235997324,1.07526673888e-05,1.0,1.0,0.0,60228.725397176,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118819705,15.5287692495,2374.99383545,2461.40090942,deg,deg,1.02788845756e-05,0.000172115905253,-0.00017206742106,1.03102997727e-05,4096,4096,2,0,0,4.71340638326e-08,0,2.04082635342e-07,1.06203099363e-07,2,0,0,2.42971650324e-07,0,-4.4147936548e-07,2.37711526826e-07,2,0.000118103848596,5.09618594457e-08,-4.71939756872e-08,2.47807046334e-07,-2.04130194602e-07,-1.06271718866e-07,2,9.18536013928e-05,8.17660058128e-07,-2.4296403475e-07,-7.41871587335e-07,4.41565469755e-07,-2.37806962174e-07,2023-11-09T07:18:25,6.177874709441511,5.923846123675105,-58.003880353134605,11.128659009146986
37,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-17-26-45_180sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:52,LIGHT,180.0,180.0,2023-10-12T02:26:45.994,2023-10-11T17:26:45.994,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.5625,RiLA600,3000,5.0,20.0308964488498,15.4815005520695,56.4349443988789,238.386092188192,1.19952840849576,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,18.81,18.81,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T18:36:24,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.05055464768e-05,0.000172218353654,-0.000172103318347,1.0401108314e-05,1.0,1.0,0.0,60228.726921227,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118658866,15.5287770127,2376.48498535,2464.20794678,deg,deg,1.02651315146e-05,0.000172116523528,-0.000172067758323,1.03088508933e-05,4096,4096,2,0,0,1.11874340525e-08,0,2.11496641017e-07,8.36636152983e-08,2,0,0,2.52828121872e-07,0,-4.39977308714e-07,2.57845999005e-07,2,8.61054793954e-05,-5.47246017095e-08,-1.12272453535e-08,2.90531851084e-07,-2.11549259805e-07,-8.3716948273e-08,2,0.000113080487606,9.31616739645e-07,-2.52842358802e-07,-8.30771064018e-07,4.40067267e-07,-2.57941377774e-07,2023-11-09T07:18:36,6.184266622852661,5.962770048290409,-66.33459916513061,16.732849719223566
38,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-17-29-57_120sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:53,LIGHT,120.0,120.0,2023-10-12T02:29:57.679,2023-10-11T17:29:57.679,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.65625,RiLA600,3000,5.0,20.0302969648,15.4813000570807,56.0572654753855,239.061090511512,1.20481051538508,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,18.67,18.67,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T18:41:35,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.02029213447e-05,0.000172089387549,-0.000172229067166,1.07230886081e-05,1.0,1.0,0.0,60228.729139803,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118700001,15.5287657292,2378.83648682,2467.37091064,deg,deg,1.02569305492e-05,0.00017211782104,-0.000172067460502,1.02965785654e-05,4096,4096,2,0,0,4.11600750101e-08,0,1.97495390539e-07,9.22635356381e-08,2,0,0,2.47761640677e-07,0,-4.34254134541e-07,2.5582359035e-07,2,0.000107952659078,3.11602949746e-08,-4.12158230593e-08,2.40925105227e-07,-1.9753888921e-07,-9.23263753215e-08,2,0.000103864547554,8.5588312441e-07,-2.47764531009e-07,-7.66067973367e-07,4.34329968454e-07,-2.55917811105e-07,2023-11-09T07:18:46,6.194600106808963,5.990771774570938,-56.2033714126045,12.137046168897427
39,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-11-17-32-09_180sec_RiLA600_STX-16803_16c_1bin.fits,67311360,True,-32,2,4096,4096,2023-11-08T13:22:54,LIGHT,180.0,180.0,2023-10-12T02:32:09.404,2023-10-11T17:32:09.404,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,20.0,16.59375,RiLA600,3000,5.0,20.0294876852179,15.4809993861545,55.5091624348951,240.012458034569,1.21265331658639,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 20 14,+15 28 57,0.0,NanoFocus,438221,438221,18.81,18.81,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,2023-10-16T18:46:39,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-11_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,1.32305262196e-05,0.00017001427491,-0.000171871573283,9.96290921428e-06,1.0,1.0,0.0,60228.730664398,FK5,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,20.2118738537,15.5287603174,2380.94958496,2469.80938721,deg,deg,1.02506455011e-05,0.000172111540361,-0.000172071595406,1.03022358748e-05,4096,4096,2,0,0,8.08057615407e-09,0,2.39206317624e-07,8.53142805068e-08,2,0,0,2.21956672636e-07,0,-4.23585173705e-07,2.21477248272e-07,2,8.86790373307e-05,-6.81327092856e-08,-8.12264455318e-09,3.07308893993e-07,-2.3927042886e-07,-8.5366379825e-08,2,8.73342619084e-05,7.92923481857e-07,-2.219497663e-07,-7.29546836384e-07,4.2367401201e-07,-2.21567617995e-07,2023-11-09T07:18:56,6.207591039724605,6.040826188572943,-63.64767285315281,17.515997926366964
