,file,filesize,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,FITS-TLM,IMAGETYP,EXPOSURE,EXPTIME,DATE-LOC,DATE-OBS,XBINNING,YBINNING,EGAIN,XPIXSZ,YPIXSZ,INSTRUME,SET-TEMP,CCD-TEMP,TELESCOP,FOCALLEN,FOCRATIO,RA,DEC,CENTALT,CENTAZ,AIRMASS,PIERSIDE,SITEELEV,SITELAT,SITELONG,FWHEEL,FILTER,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,FOCNAME,FOCPOS,FOCUSPOS,FOCTEMP,FOCUSTEM,ROWORDER,SWCREATE,CCDNAME,OPTIC,APATURE,PIXSCALE,FLIPSTAT,HFD,STARS,PLTSOLVD,DATE,_ROTA1,_ROTA2,FLATFRM,PROCESS,BUNIT,_RPIX1,_RPIX2,PC1_1,PC1_2,PC2_1,PC2_2,_DELT1,_DELT2,_UNIT1,_TYPE1,_TYPE2,_RVAL1,_RVAL2,MJDREF,MJD-OBS,RADESYS,_QUINOX,WCSAXES,CTYPE1,CTYPE2,EQUINOX,LONPOLE,LATPOLE,CRVAL1,CRVAL2,CRPIX1,CRPIX2,CUNIT1,CUNIT2,CD1_1,CD1_2,CD2_1,CD2_2,IMAGEW,IMAGEH,A_ORDER,A_0_0,A_0_1,A_0_2,A_1_0,A_1_1,A_2_0,B_ORDER,B_0_0,B_0_1,B_0_2,B_1_0,B_1_1,B_2_0,AP_ORDER,AP_0_0,AP_0_1,AP_0_2,AP_1_0,AP_1_1,AP_2_0,BP_ORDER,BP_0_0,BP_0_1,BP_0_2,BP_1_0,BP_1_1,BP_2_0,_ATE,offset_RA(arcmin),offset_DEC(arcmin),offset_AZ(arcmin),offset_ALT(arcmin),_MAGEW,_MAGEH,_CSAXES,_UNIT2,_ONPOLE,_ATPOLE,__ORDER,__0_2,__1_1,__2_0,_P_ORDER,_P_0_0,_P_0_1,_P_0_2,_P_1_0,_P_1_1,_P_2_0,CDELT1,CDELT2,CROTA1,CROTA2,_D1_1,_D1_2,_D2_1,_D2_2
38,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-17_-_RiLA600_STX-16803_-_1bin/reduced2/182ELSA_LIGHT_R_2023-10-17-17-52-10_210sec_RiLA600_STX-16803_13c_1bin.fits,67296960,True,-32,2,4096,4096,2023-11-08T13:29:41,LIGHT,210.0,210.0,2023-10-18T02:52:10.961,2023-10-17T17:52:10.961,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,0.0,13.1875,RiLA600,3000,5.0,18.7740419358579,15.1667174228868,18.6551967551388,84.577954559549,3.09927269668463,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,182ELSA,04 13 37,+17 59 34,0.0,NanoFocus,437231,437231,17.29,17.29,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,,,,,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-17_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,,,,,,,,,,,,,,,,,RA---TAN-SIP,DEC--TAN-SIP,2000.0,,,18.774815478,15.3276084095,1732.88117981,1483.66483307,deg,,1.03394686067e-05,0.000171998136984,-0.000172032588231,1.02310404738e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.289988410428151,6.734752276840759,9995.51017550518,1686.195137269001,,,,,,,,,,,,,,,,,,,,,,,,,
0,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/reduced2/182ELSA_LIGHT_R_2023-10-28-18-56-52_150sec_RiLA600_STX-16803_-30c_1bin.fits,67302720,True,-32,2,4096,4096,2023-11-08T13:29:58,LIGHT,150.0,150.0,2023-10-29T03:56:52.027,2023-10-28T18:56:52.027,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-30.0,-30.03125,RiLA600,3000,5.0,62.5173437309495,17.7716586158128,60.2384753540013,237.126743913786,1.15150277522615,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,182ELSA,04 10 04,+17 46 18,0.0,NanoFocus,437231,437231,15.85,15.85,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,7.46548588446,165.0,True,2023-10-31T09:44:15,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.05988247266e-05,0.000172035895201,-0.000172024816843,1.06209228055e-05,,,,,,,,0.0,60245.789491053,FK5,,2.0,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,62.4986394016,17.8801784086,1883.53311157,1353.32881165,deg,deg,1.07067644578e-05,0.000172024111576,-0.000172122327631,1.06815370796e-05,4096.0,4096.0,2.0,0.0,0.0,-9.25184224644e-08,0.0,-3.28042593921e-07,-1.51672468596e-07,2.0,0.0,0.0,4.10956440335e-08,0.0,5.10298316191e-08,-1.26371007367e-07,2.0,-0.000250545025827,2.31458320889e-07,9.25843633283e-08,3.0667827621e-07,3.28250616061e-07,1.51823834996e-07,2.0,-8.25921730609e-05,9.43736889844e-08,-4.10963633861e-08,8.08674058688e-08,-5.09897169257e-08,1.26433493725e-07,2023-11-09T08:28:12,6.527071886177964,5.249907687469388,-70.77923940741925,13.261257535170614,4096.0,4096.0,2.0,deg,180.0,17.8591796498,2.0,-1.93364552292e-08,6.43733555479e-08,-7.91699020274e-08,2.0,3.51639570203e-08,-3.96112587818e-08,1.93364513205e-08,6.33159429508e-08,-6.43733440109e-08,7.91698816915e-08,,,,,,,,
1,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/reduced2/182ELSA_LIGHT_R_2023-10-28-18-59-33_210sec_RiLA600_STX-16803_-30c_1bin.fits,67302720,True,-32,2,4096,4096,2023-11-08T13:29:58,LIGHT,210.0,210.0,2023-10-29T03:59:33.704,2023-10-28T18:59:33.704,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-30.0,-30.03125,RiLA600,3000,5.0,62.5163542862679,17.7714565995737,59.6153941045153,238.35919218488,1.15875936687454,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,182ELSA,04 10 04,+17 46 18,0.0,NanoFocus,437231,437231,16.21,16.21,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,7.43216275924,174.0,True,2023-10-31T09:44:27,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.05893604057e-05,0.000172032406883,-0.000172029543135,1.05981364656e-05,,,,,,,,0.0,60245.791362315,FK5,,2.0,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,62.498649402,17.8801839709,1886.19978333,1355.75950623,deg,deg,1.07012253681e-05,0.000172029346106,-0.000172121414067,1.06754725551e-05,4096.0,4096.0,2.0,0.0,0.0,-8.42415587899e-08,0.0,-3.19547210685e-07,-1.54892891303e-07,2.0,0.0,0.0,3.90005285891e-08,0.0,2.97348951263e-08,-1.44195516671e-07,2.0,-0.000255476228256,2.40649371771e-07,8.43017019944e-08,3.21508593843e-07,3.19753436926e-07,1.55051487732e-07,2.0,-9.94958573947e-05,1.10040365509e-07,-3.899650993e-08,1.06702229113e-07,-2.96846382752e-08,1.44268490881e-07,2023-11-09T08:28:23,6.558626296215806,5.28729795112497,-78.7018567886139,18.776627786191682,4096.0,4096.0,2.0,deg,180.0,17.8596206812,2.0,1.2005379419e-08,5.15136229313e-08,-5.88963516955e-08,2.0,7.12172586089e-09,-1.17796108467e-08,-1.20053818616e-08,1.94960879958e-08,-5.15136145461e-08,5.88963453724e-08,,,,,,,,
2,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/reduced2/182ELSA_LIGHT_R_2023-10-28-19-03-15_150sec_RiLA600_STX-16803_-30c_1bin.fits,67302720,True,-32,2,4096,4096,2023-11-08T13:29:59,LIGHT,150.0,150.0,2023-10-29T04:03:15.423,2023-10-28T19:03:15.423,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-30.0,-30.0,RiLA600,3000,5.0,62.5156650283536,17.771155187944,59.151969236922,239.239941193488,1.16430564159633,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,182ELSA,04 10 04,+17 46 18,0.0,NanoFocus,437231,437231,16.22,16.22,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,6.893527730969,190.0,True,2023-10-31T09:44:38,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.05789644495e-05,0.000172030620417,-0.000172027167868,1.05930362899e-05,,,,,,,,0.0,60245.793928507,FK5,,2.0,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,62.4986460941,17.8801801286,1890.03962708,1358.20495605,deg,deg,1.06892567665e-05,0.000172030128323,-0.000172118212906,1.06619522527e-05,4096.0,4096.0,2.0,0.0,0.0,-9.21851133022e-08,0.0,-3.24284815942e-07,-1.5364435976e-07,2.0,0.0,0.0,4.38656102704e-08,0.0,3.45508135404e-08,-1.42973132753e-07,2.0,-0.000257379887898,2.45078288492e-07,9.22480466607e-08,3.238661567e-07,3.24492653426e-07,1.5380216818e-07,2.0,-9.75217908384e-05,1.08457475422e-07,-4.38611790795e-08,1.05457251994e-07,-3.44996202833e-08,1.43044023375e-07,2023-11-09T08:28:32,6.570574603379953,5.343092118505055,-67.31185146497012,14.31898776149282,4096.0,4096.0,2.0,deg,180.0,17.8602423657,2.0,-6.98603657429e-09,3.59714481515e-08,-5.02334768979e-08,2.0,1.12610760568e-08,-1.32122039e-08,6.98603454255e-09,2.41568404683e-08,-3.59714435911e-08,5.02334693321e-08,,,,,,,,
3,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/reduced2/182ELSA_LIGHT_R_2023-10-28-19-05-57_210sec_RiLA600_STX-16803_-30c_1bin.fits,67302720,True,-32,2,4096,4096,2023-11-08T13:29:59,LIGHT,210.0,210.0,2023-10-29T04:05:57.110,2023-10-28T19:05:57.110,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-30.0,-30.0,RiLA600,3000,5.0,62.5147206129259,17.7709332632284,58.5090900217803,240.416254440211,1.17221549732286,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,182ELSA,04 10 04,+17 46 18,0.0,NanoFocus,437231,437231,16.15,16.15,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,7.542233667249,173.0,True,2023-10-31T09:44:50,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.05751142283e-05,0.000172035115021,-0.000172031245138,1.05836752521e-05,,,,,,,,0.0,60245.795799884,FK5,,2.0,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,62.4986508534,17.8801825418,1893.45053101,1360.3129425,deg,deg,1.06825852395e-05,0.000172032227403,-0.000172124789387,1.06506911088e-05,4096.0,4096.0,2.0,0.0,0.0,-9.60899944769e-08,0.0,-3.28009226503e-07,-1.64377454021e-07,2.0,0.0,0.0,3.77925078058e-08,0.0,3.45808257793e-08,-1.47333871657e-07,2.0,-0.000278463759532,2.68376281979e-07,9.61585725082e-08,3.52807033105e-07,3.2822978595e-07,1.64547714437e-07,2.0,-0.000102189798157,1.14268958818e-07,-3.77902971363e-08,1.17591147371e-07,-3.45270664956e-08,1.47409623355e-07,2023-11-09T08:28:43,6.6025379922913885,5.39002072833199,-75.42536215145788,20.26174328590926,4096.0,4096.0,2.0,deg,180.0,17.8608037804,2.0,4.26052049489e-09,4.52664904464e-08,-3.43505821945e-08,2.0,4.60599645091e-09,-8.70473536111e-09,-4.26052434123e-09,1.2172048469e-08,-4.52664867315e-08,3.43505819273e-08,,,,,,,,
4,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/reduced2/182ELSA_LIGHT_R_2023-10-28-19-09-38_150sec_RiLA600_STX-16803_-30c_1bin.fits,67302720,True,-32,2,4096,4096,2023-11-08T13:30:00,LIGHT,150.0,150.0,2023-10-29T04:09:38.825,2023-10-28T19:09:38.825,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-30.0,-30.03125,RiLA600,3000,5.0,62.5140012737076,17.7706717919547,58.0349663479719,241.251634545175,1.17821350269943,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,182ELSA,04 10 04,+17 46 18,0.0,NanoFocus,437231,437231,16.13,16.13,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,7.467858163916,166.0,True,2023-10-31T09:45:01,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.05536463619e-05,0.000172038147964,-0.000172023168197,1.05790202737e-05,,,,,,,,0.0,60245.79836603,FK5,,2.0,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,62.498638369,17.880179751,1897.07728577,1362.97285461,deg,deg,1.06664348894e-05,0.000172028022108,-0.000172119747722,1.06409031154e-05,4096.0,4096.0,2.0,0.0,0.0,-9.36102415896e-08,0.0,-3.21575981113e-07,-1.54005420355e-07,2.0,0.0,0.0,4.7880184198e-08,0.0,4.3175837491e-08,-1.35729436984e-07,2.0,-0.000246704678755,2.40432385902e-07,9.36700784708e-08,3.17200103478e-07,3.21773394286e-07,1.54156234729e-07,2.0,-8.79448669059e-05,9.94424927877e-08,-4.78764416061e-08,9.80252178588e-08,-4.3130589384e-08,1.35793271222e-07,2023-11-09T08:28:53,6.613702400989183,5.441156196900394,-64.7355005609063,15.718828098546282,4096.0,4096.0,2.0,deg,180.0,17.861379928,2.0,-3.64563505084e-08,1.06207256755e-08,-1.89832696215e-08,2.0,6.3413546636e-10,-1.34350427635e-08,3.64563524085e-08,8.8134849886e-09,-1.06207255272e-08,1.89832692805e-08,,,,,,,,
5,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/reduced2/182ELSA_LIGHT_R_2023-10-28-19-12-20_210sec_RiLA600_STX-16803_-30c_1bin.fits,67302720,True,-32,2,4096,4096,2023-11-08T13:30:01,LIGHT,210.0,210.0,2023-10-29T04:12:20.537,2023-10-28T19:12:20.537,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-30.0,-30.0,RiLA600,3000,5.0,62.5130871443219,17.7703199227283,57.3855787548387,242.355703859825,1.18666132361972,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,182ELSA,04 10 04,+17 46 18,0.0,NanoFocus,437231,437231,16.32,16.32,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,7.245499109409,181.0,True,2023-10-31T09:45:13,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.05556379706e-05,0.000172034791566,-0.000172036818365,1.05711715468e-05,,,,,,,,0.0,60245.800237697,FK5,,2.0,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,62.4986458456,17.8801862999,1901.04847717,1365.37350464,deg,deg,1.06553220866e-05,0.000172032190914,-0.000172122218541,1.06355795249e-05,4096.0,4096.0,2.0,0.0,0.0,-9.14941474271e-08,0.0,-3.18176226873e-07,-1.43914620794e-07,2.0,0.0,0.0,4.11177180096e-08,0.0,4.48118474318e-08,-1.4087400768e-07,2.0,-0.000232023936556,2.26043884227e-07,9.15539577531e-08,3.05859287402e-07,3.18365167528e-07,1.44054188808e-07,2.0,-8.87554382899e-05,1.0420317266e-07,-4.11167368403e-08,9.26264690925e-08,-4.47669585078e-08,1.40939294797e-07,2023-11-09T08:29:03,6.640190532136643,5.50166830237103,-71.7695555633344,21.365075755583405,4096.0,4096.0,2.0,deg,180.0,17.8620423774,2.0,-3.63931433021e-08,1.540105185e-08,-4.93278981451e-08,2.0,8.66213193026e-09,-1.46793763882e-08,3.63931460976e-08,2.26966696427e-08,-1.54010562185e-08,4.93278908403e-08,,,,,,,,
6,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/reduced2/182ELSA_LIGHT_R_2023-10-28-19-16-02_150sec_RiLA600_STX-16803_-30c_1bin.fits,67302720,True,-32,2,4096,4096,2023-11-08T13:30:01,LIGHT,150.0,150.0,2023-10-29T04:16:02.277,2023-10-28T19:16:02.277,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-30.0,-30.03125,RiLA600,3000,5.0,62.5123379500046,17.7699983873089,56.9038835079636,243.146369327662,1.19310559606096,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,182ELSA,04 10 04,+17 46 18,0.0,NanoFocus,437231,437231,16.29,16.29,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,7.012350578529,183.0,True,2023-10-31T09:45:25,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.05467869413e-05,0.000172044077531,-0.000172033804601,1.05491934729e-05,,,,,,,,0.0,60245.802804132,FK5,,2.0,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,62.4986445407,17.8801795384,1905.41773987,1368.06555176,deg,deg,1.06524788011e-05,0.000172039486172,-0.000172128106938,1.06202985033e-05,4096.0,4096.0,2.0,0.0,0.0,-1.02225275869e-07,0.0,-3.26100694016e-07,-1.62110863705e-07,2.0,0.0,0.0,2.82661415135e-08,0.0,2.51789852759e-08,-1.43917137703e-07,2.0,-0.000277822671508,2.76950950428e-07,1.02299298026e-07,3.55890245575e-07,3.26322189239e-07,1.62275560844e-07,2.0,-0.000100609278494,1.15636299204e-07,-2.8264855806e-08,1.2128022643e-07,-2.51237907646e-08,1.43991422133e-07,2023-11-09T08:29:13,6.653219706642233,5.5631380001449315,-61.51655142644756,16.630251472018216,4096.0,4096.0,2.0,deg,180.0,17.8627531929,2.0,-2.29966757332e-08,3.48906256147e-08,-4.71423195076e-08,2.0,1.39900661278e-08,-2.58729759505e-08,2.29966741341e-08,3.01216214519e-08,-3.48906231442e-08,4.71423137991e-08,,,,,,,,
7,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/reduced2/182ELSA_LIGHT_R_2023-10-28-19-18-43_210sec_RiLA600_STX-16803_-30c_1bin.fits,67302720,True,-32,2,4096,4096,2023-11-08T13:30:02,LIGHT,210.0,210.0,2023-10-29T04:18:43.954,2023-10-28T19:18:43.954,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-30.0,-30.03125,RiLA600,3000,5.0,62.5114238865734,17.76961651694,56.2372554180991,244.20416984364,1.20228094579311,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,182ELSA,04 10 04,+17 46 18,0.0,NanoFocus,437231,437231,16.21,16.21,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,7.712690309726,168.0,True,2023-10-31T09:45:36,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.05368260491e-05,0.000172035240274,-0.000172040424124,1.05549493621e-05,,,,,,,,0.0,60245.804675394,FK5,,2.0,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,62.4986516003,17.8801778236,1908.4125061,1370.57801819,deg,deg,1.06431497579e-05,0.000172035436308,-0.00017212853453,1.06134127589e-05,4096.0,4096.0,2.0,0.0,0.0,-9.19637840623e-08,0.0,-3.38518662661e-07,-1.63363850347e-07,2.0,0.0,0.0,2.94056664054e-08,0.0,2.89345750866e-08,-1.47783321432e-07,2.0,-0.00027883152383,2.79926594195e-07,9.20340835203e-08,3.71456466338e-07,3.38745182211e-07,1.63531197161e-07,2.0,-0.000105066121481,1.24180466042e-07,-2.94048362643e-08,1.19903987786e-07,-2.88831618763e-08,1.47860932178e-07,2023-11-09T08:29:23,6.6788137233308476,5.615417558261342,-68.79798589606878,22.699205744186912,4096.0,4096.0,2.0,deg,180.0,17.8632102501,2.0,-4.03740723927e-08,2.32243658914e-08,-9.52486874929e-08,2.0,3.10924441749e-08,-3.22588725665e-08,4.03740808663e-08,6.35474722993e-08,-2.3224368735e-08,9.52486590172e-08,,,,,,,,
8,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/reduced2/182ELSA_LIGHT_R_2023-10-28-19-22-25_150sec_RiLA600_STX-16803_-30c_1bin.fits,67302720,True,-32,2,4096,4096,2023-11-08T13:30:02,LIGHT,150.0,150.0,2023-10-29T04:22:25.604,2023-10-28T19:22:25.604,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-30.0,-30.03125,RiLA600,3000,5.0,62.5107196555492,17.769305074192,55.7479632842034,244.955441335192,1.20921024367682,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,182ELSA,04 10 04,+17 46 18,0.0,NanoFocus,437231,437231,16.42,16.42,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,7.560454842078,170.0,True,2023-10-31T09:45:48,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.0520518169e-05,0.000172040649228,-0.000172028770008,1.05443344535e-05,,,,,,,,0.0,60245.807240787,FK5,,2.0,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,62.4986445337,17.8801752213,1912.39851379,1372.87498474,deg,deg,1.0631200063e-05,0.00017203915633,-0.000172124147956,1.06024560202e-05,4096.0,4096.0,2.0,0.0,0.0,-9.81099493746e-08,0.0,-3.3498637666e-07,-1.54046145451e-07,2.0,0.0,0.0,2.73689881909e-08,0.0,2.7708715166e-08,-1.4692110326e-07,2.0,-0.000267836827178,2.70556437479e-07,9.8182945278e-08,3.55627385286e-07,3.35206351644e-07,1.54203069041e-07,2.0,-0.000102536078663,1.22797315109e-07,-2.73685589352e-08,1.15289199932e-07,-2.76557059072e-08,1.46996448225e-07,2023-11-09T08:29:33,6.693191615694474,5.67332846550471,-59.086064177070625,17.86045714440263,4096.0,4096.0,2.0,deg,180.0,17.8638844038,2.0,-2.85748848103e-08,5.65340601915e-08,-4.24614969957e-08,2.0,3.24729611349e-09,-2.04244895615e-08,2.85748875343e-08,1.89910705436e-08,-5.6534060839e-08,4.24614940717e-08,,,,,,,,
9,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/reduced2/182ELSA_LIGHT_R_2023-10-28-19-25-07_210sec_RiLA600_STX-16803_-30c_1bin.fits,67302720,True,-32,2,4096,4096,2023-11-08T13:30:03,LIGHT,210.0,210.0,2023-10-29T04:25:07.292,2023-10-28T19:25:07.292,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-30.0,-30.03125,RiLA600,3000,5.0,62.5097457254315,17.7688730784867,55.0776645021446,245.952417126882,1.21897844375922,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,182ELSA,04 10 04,+17 46 18,0.0,NanoFocus,437231,437231,16.39,16.39,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,7.698618769355,163.0,True,2023-10-31T09:45:59,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/182ELSA_LIGHT_-_2023-10-28_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.05079945765e-05,0.000172041551533,-0.000172037244927,1.05338603725e-05,,,,,,,,0.0,60245.809112176,FK5,,2.0,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,62.4986462893,17.8801796393,1916.08589172,1375.22111511,deg,deg,1.06217572107e-05,0.000172040956898,-0.000172129812702,1.05976142442e-05,4096.0,4096.0,2.0,0.0,0.0,-8.86814929636e-08,0.0,-3.37531282641e-07,-1.6096707071e-07,2.0,0.0,0.0,3.73457451938e-08,0.0,2.41210936105e-08,-1.56875963466e-07,2.0,-0.000270380656202,2.78851039942e-07,8.87450593145e-08,3.74815664301e-07,3.3774854563e-07,1.61131314214e-07,2.0,-0.000110608265982,1.31288601534e-07,-3.73415463247e-08,1.30408260082e-07,-2.40670192522e-08,1.56955520082e-07,2023-11-09T08:29:43,6.7238488797728735,5.735563678083224,-65.4507209788386,23.608995399645494,4096.0,4096.0,2.0,deg,180.0,17.8644985355,2.0,-1.98236226273e-08,4.31235188146e-08,-1.54231385781e-08,2.0,7.67533977116e-10,-7.5235372919299e-09,1.98236228503e-08,6.51324695736e-09,-4.31235196536e-08,1.54231385836e-08,,,,,,,,
