,wavelength,calspec_vega,flux_avg,reaction_fn,flux_avg_cal
157,105.38550000000001,0.12025836056139827,,,
158,105.4912,0.12189899697284678,,,
159,105.5969,0.12444197148436809,,,
160,105.7028,0.12739511051976238,,,
161,105.80879999999999,0.1291998084039514,,,
162,105.91479999999999,0.1288716854584704,,,
163,106.021,0.12944590061306216,,,
164,106.12729999999999,0.13239903964845645,,,
165,106.2337,0.13190685523023493,,,
166,106.34020000000001,0.13100450628814042,,,
167,106.44680000000001,0.13485999426562922,,,
168,106.55350000000001,0.135844373944094,,,
169,106.6603,0.13436779900538598,,,
170,106.7673,0.13420373753264547,,,
171,106.87429999999999,0.13699281509529926,,,
172,106.98140000000001,0.1433092468479391,,,
173,107.08869999999999,0.14749285777090893,,,
174,107.196,0.14929755565509795,,,
175,107.30350000000001,0.15003584312445195,,,
176,107.4111,0.15257881763597325,,,
177,107.51880000000001,0.1556139874077378,,,
178,107.62650000000001,0.15873119875789432,,,
179,107.73440000000001,0.1629968404172344,,,
180,107.8424,0.1662781023981097,,,
181,107.95060000000001,0.16931327216987424,,,
182,108.05879999999999,0.17193828825978752,,,
183,108.1671,0.17275860646551178,,,
184,108.27550000000001,0.17267657572914152,,,
185,108.38409999999999,0.16931327216987424,,,
186,108.49269999999999,0.16800076954592846,,,
187,108.60150000000002,0.17521955024066282,,,
188,108.7104,0.18457115176506722,,,
189,108.8194,0.18826257826981552,,,
190,108.92850000000001,0.19023133762674505,,,
191,109.0377,0.19080555278133682,,,
192,109.147,0.1925282199291556,,,
193,109.25640000000001,0.19745012916350113,,,
194,109.36590000000001,0.20163374008647095,,,
195,109.47560000000001,0.2013876478773602,,,
196,109.5853,0.1925282199291556,,,
197,109.6952,0.18350475219225393,,,
198,109.8051,0.189246968790302,,,
199,109.9152,0.1989266824181657,,,
200,110.02539999999999,0.2119697212893401,,,
201,110.1357,0.23190340706774615,,,
202,110.2461,0.2516730313734117,,,
203,110.3566,0.27004811147673946,,,
204,110.4673,0.28440364212983793,,,
205,110.578,0.30458342011735473,,,
206,110.68889999999999,0.3433843921013535,,,
207,110.7998,0.4486309761186913,,,
208,110.9109,0.7789722859807835,,,
209,111.0221,1.5339913367329316,,,
210,111.13340000000001,2.403526683236734,,,
211,111.24480000000001,3.4043125957117226,,,
212,111.3563,3.8809160746167137,,,
213,111.468,4.770139144794072,,,
214,111.5797,8.44925726606327,,,
215,111.6916,8.523085709422062,,,
216,111.80350000000001,8.244178256733292,,,
217,111.9156,11.73872526960551,,,
218,112.0278,11.427005175423943,,,
219,112.1401,7.428783976859421,,,
220,112.2526,7.210580049710202,,,
221,112.36510000000001,13.256309938647348,,,
222,112.4777,16.340699626749,,,
223,112.59049999999999,16.70163868316976,,,
224,112.70340000000002,13.863345194042864,,,
225,112.8163,8.506679388675664,,,
226,112.92940000000002,6.154832893345841,,,
227,113.0427,10.007858430860495,,,
228,113.15599999999999,15.069209768903136,,,
229,113.26939999999999,15.618821513907477,,,
230,113.383,13.70748514695208,,,
231,113.49659999999999,15.061006608529937,,,
232,113.6104,18.653990851991153,,,
233,113.7243,18.284848635197193,,,
234,113.8383,12.993808806704976,,,
235,113.95250000000001,7.205657598374771,,,
236,114.0667,7.592027007063962,,,
237,114.181,10.754346024821615,,,
238,114.29549999999999,11.049659798256783,,,
239,114.41010000000001,11.45981781691674,,,
240,114.5248,14.946162363305149,,,
241,114.6396,15.946947928835442,,,
242,114.75450000000001,15.159444533008326,,,
243,114.86959999999999,16.42273123048099,,,
244,114.9847,17.497345239370077,,,
245,115.1,17.448126277130882,,,
246,115.2199951171875,16.53953224378668,,,
247,115.34000244140626,22.70244547908362,,,
248,115.69000244140625,33.60453582068601,,,
249,115.80999755859375,39.246939032011596,,,
250,115.9300048828125,21.081092427266412,,,
251,116.04000244140624,11.471430055864928,,,
252,116.15999755859374,22.118977482943336,,,
253,116.2800048828125,26.021731991399122,,,
254,116.4,12.735659749019135,,,
255,116.5199951171875,4.340448486739312,,,
256,116.99000244140625,4.164827510644287,,,
257,117.10999755859375,6.639244015671508,,,
258,117.2199951171875,1.6285568379958981,,,
259,117.34000244140626,6.800850854693508,,,
260,117.45999755859376,11.26578066945605,,,
261,117.5800048828125,5.59213370054934,,,
262,118.5199951171875,2.0557439431301283,,,
263,119.8199951171875,1.2107902354341338,,,
264,119.94000244140625,2.3443016625157576,,,
265,120.1699951171875,0.0,,,
266,120.29000244140624,0.0,,,
267,120.40999755859374,0.0,,,
268,120.5300048828125,0.0,,,
269,120.65,0.0,,,
270,120.75999755859375,0.0,,,
271,120.8800048828125,0.0,,,
272,121.0,0.0,,,
273,121.1199951171875,0.0,,,
274,121.24000244140625,0.0,,,
275,121.35,0.0,,,
276,121.4699951171875,0.0,,,
277,121.59000244140626,0.0,,,
278,121.70999755859376,0.0,,,
279,121.8300048828125,0.0,,,
280,121.94000244140625,0.0,,,
281,122.05999755859375,0.0,,,
282,122.1800048828125,0.0,,,
283,122.3,0.0,,,
284,122.4199951171875,0.0,,,
285,122.5300048828125,0.0,,,
286,122.65,0.0,,,
287,122.7699951171875,0.0,,,
288,122.89000244140625,0.0,,,
289,123.0,2.881045575719998,,,
290,123.1199951171875,3.784102892145924,,,
291,123.24000244140625,6.517656553350903,,,
292,123.35999755859375,5.398177738147325,,,
293,123.4800048828125,5.662476043610809,,,
294,123.59000244140626,3.6127972141697384,,,
295,123.70999755859376,3.1754366497382946,,,
296,123.8300048828125,8.454448252592783,,,
297,123.95,11.4692658148563,,,
298,124.0699951171875,8.428707037877459,,,
299,124.1800048828125,13.200679438440943,,,
300,124.3,16.233109301211357,,,
301,124.4199951171875,8.211135243962886,,,
302,124.54000244140624,5.626389978918844,,,
303,124.65999755859374,7.558166592591675,,,
304,124.7699951171875,9.28494919838485,,,
305,124.89000244140625,11.445928926878679,,,
306,125.00999755859375,17.6236539251029,,,
307,125.1300048828125,21.128856997343348,,,
308,125.25,22.86090899916715,,,
309,125.35999755859375,25.622720611906402,,,
310,125.4800048828125,27.724109119553475,,,
311,125.6,30.940697226533587,,,
312,125.7199951171875,31.00215084650415,,,
313,125.84000244140626,31.672828249007523,,,
314,125.95,30.447713794679032,,,
315,126.0699951171875,34.49543706235403,,,
316,126.19000244140625,55.59874782790075,,,
317,126.30999755859375,59.65870575330712,,,
318,126.4300048828125,55.50390702602215,,,
319,126.54000244140624,65.61538534732847,,,
320,126.65999755859374,76.35729826205306,,,
321,126.7800048828125,104.47155363024763,,,
322,126.9,124.0404334801326,,,
323,127.0199951171875,122.23935197397395,,,
324,127.1300048828125,127.80557723246488,,,
325,127.25,122.62958426489945,,,
326,127.3699951171875,110.9281444477972,,,
327,127.49000244140625,106.70094807707642,,,
328,127.60999755859375,115.31116062002411,,,
329,127.7199951171875,135.28272946317088,,,
330,127.84000244140626,156.4068874415625,,,
331,127.95999755859376,182.26334885795836,,,
332,128.0800048828125,211.69794806041864,,,
333,128.2,232.09580923833073,,,
334,128.30999755859375,244.09212429077343,,,
335,128.4300048828125,236.85804428907886,,,
336,128.55,218.59369869758893,,,
337,128.6699951171875,213.38670830317596,,,
338,128.79000244140624,213.35331279459524,,,
339,128.9,234.18080807857677,,,
340,129.0199951171875,257.26900609868153,,,
341,129.14000244140624,276.2943873690915,,,
342,129.25999755859374,296.10500718035837,,,
343,129.3800048828125,305.30387107319257,,,
344,129.49000244140626,311.55729107723573,,,
345,129.60999755859376,309.61284647190723,,,
346,129.7300048828125,301.86055877123863,,,
347,129.85,286.37372473383493,,,
348,129.9699951171875,265.03432781765923,,,
349,130.0800048828125,222.72388378041796,,,
350,130.2,199.58827923716171,,,
351,130.3199951171875,200.87873586760452,,,
352,130.44000244140625,204.84147711385958,,,
353,130.55999755859375,204.34047787176723,,,
354,130.6699951171875,212.47144044167499,,,
355,130.79000244140624,218.40440567189034,,,
356,130.90999755859374,218.36412678055694,,,
357,131.0300048828125,241.58808287211286,,,
358,131.15,281.5154553914567,,,
359,131.25999755859374,328.7209393576518,,,
360,131.3800048828125,374.0519449735302,,,
361,131.5,406.37200271476104,,,
362,131.6199951171875,417.3178247413034,,,
363,131.7300048828125,424.57775073501125,,,
364,131.85,439.06105418045627,,,
365,131.9699951171875,450.3446504600106,,,
366,132.09000244140626,450.05599247360806,,,
367,132.20999755859376,439.337233260062,,,
368,132.3199951171875,439.20596048963034,,,
369,132.44000244140625,422.0179317115935,,,
370,132.55999755859375,421.8201787864473,,,
371,132.6800048828125,424.69094907460203,,,
372,132.8,424.39882719236266,,,
373,132.90999755859374,416.8093425960251,,,
374,133.0300048828125,428.6047516899316,,,
375,133.15,395.2985050403868,,,
376,133.2699951171875,359.6778874737083,,,
377,133.39000244140624,345.92608777472833,,,
378,133.5,377.0094014754477,,,
379,133.6199951171875,420.2225234450907,,,
380,133.74000244140626,494.2339426605713,,,
381,133.85999755859376,536.8030464580897,,,
382,133.9800048828125,555.900259158193,,,
383,134.09000244140626,562.4822829730647,,,
384,134.20999755859376,560.5609310066484,,,
385,134.3300048828125,577.8967082648023,,,
386,134.45,559.0551577228098,,,
387,134.5699951171875,560.6017428050336,,,
388,134.6800048828125,554.5279346819143,,,
389,134.8,549.6412658345662,,,
390,134.9199951171875,537.7311929066764,,,
391,135.04000244140624,511.5174950276469,,,
392,135.15999755859374,492.12376396212676,,,
393,135.2699951171875,468.04768949471054,,,
394,135.39000244140624,465.11274831573246,,,
395,135.50999755859374,452.8198704889519,,,
396,135.6300048828125,459.31356495998443,,,
397,135.75,472.91388582948457,,,
398,135.85999755859376,508.4741072636234,,,
399,135.9800048828125,514.0476044829256,,,
400,136.1,501.01722770534707,,,
401,136.2199951171875,513.4888070301713,,,
402,136.34000244140626,507.4312081632115,,,
403,136.45,500.46726762786875,,,
404,136.5699951171875,511.81725524429567,,,
405,136.69000244140625,513.3473202079131,,,
406,136.80999755859375,506.4010988320433,,,
407,136.9300048828125,514.4151771219185,,,
408,137.04000244140624,526.7981162404567,,,
409,137.15999755859374,529.6002747456896,,,
410,137.2800048828125,544.1906036907085,,,
411,137.4,567.1138225693539,,,
412,137.5199951171875,575.101699595848,,,
413,137.6300048828125,562.7407873021184,,,
414,137.75,553.6870517630632,,,
415,137.8699951171875,563.6420219445881,,,
416,137.99000244140626,540.9883652163217,,,
417,138.10999755859376,534.1746600606712,,,
418,138.2199951171875,570.8330252929272,,,
419,138.34000244140626,571.0997452723632,,,
420,138.45999755859376,555.4865012413757,,,
421,138.5800048828125,552.2582391392916,,,
422,138.7,555.7649895848726,,,
423,138.80999755859375,571.796432424776,,,
424,138.9300048828125,569.2279980706871,,,
425,139.05,570.4404060224988,,,
426,139.1699951171875,562.2181387110459,,,
427,139.29000244140624,552.046941493245,,,
428,139.4,544.6548101417648,,,
429,139.5199951171875,545.7545082521165,,,
430,139.64000244140624,536.3064214947144,,,
431,139.75999755859374,524.4233491907835,,,
432,139.8800048828125,539.4508839628998,,,
433,139.99000244140626,569.1873194990649,,,
434,140.10999755859376,574.740344205793,,,
435,140.2300048828125,575.5906418158929,,,
436,140.35,578.6952250730337,,,
437,140.4699951171875,593.1906521539076,,,
438,140.5800048828125,625.2007800355841,,,
439,140.7,621.9912140892347,,,
440,140.8199951171875,597.2071726034756,,,
441,140.94000244140625,586.096149390869,,,
442,141.05,589.0218979232031,,,
443,141.1699951171875,600.0023589081138,,,
444,141.29000244140624,625.8919160728738,,,
445,141.40999755859374,633.082564149845,,,
446,141.5300048828125,624.6980710500338,,,
447,141.64000244140624,654.4721653511942,,,
448,141.75999755859374,650.3574567773285,,,
449,141.8800048828125,649.3392490369843,,,
450,142.0,651.4165207249789,,,
451,142.1199951171875,647.1939428820406,,,
452,142.2300048828125,649.8143356736819,,,
453,142.35,660.6891478355692,,,
454,142.4699951171875,667.5479280460195,,,
455,142.59000244140626,668.4691911118534,,,
456,142.70999755859376,670.552680048786,,,
457,142.8199951171875,643.9092370413846,,,
458,142.94000244140625,614.9476927674868,,,
459,143.05999755859375,597.3859629193612,,,
460,143.1800048828125,573.4566599358004,,,
461,143.3,588.5918419323843,,,
462,143.40999755859374,621.5508996376684,,,
463,143.5300048828125,611.5488559998994,,,
464,143.65,635.9484050477704,,,
465,143.7699951171875,663.1263982370683,,,
466,143.89000244140624,642.2607334855002,,,
467,144.0,663.0425986031696,,,
468,144.1199951171875,675.2268522092209,,,
469,144.24000244140626,662.2603354600187,,,
470,144.35999755859376,667.9207409376886,,,
471,144.4800048828125,684.1915034527801,,,
472,144.59000244140626,700.695101940596,,,
473,144.70999755859376,719.153270267725,,,
474,144.8300048828125,716.2650028647022,,,
475,144.95,724.0618327131187,,,
476,145.0699951171875,722.8456944119444,,,
477,145.1800048828125,724.6287569984133,,,
478,145.3,724.9657762997685,,,
479,145.4199951171875,721.6260922149331,,,
480,145.54000244140624,720.9370878058508,,,
481,145.65999755859374,720.5525065501206,,,
482,145.7699951171875,720.4787877412855,,,
483,145.89000244140624,698.7589618034917,,,
484,146.00999755859374,692.3758899546328,,,
485,146.1300048828125,713.2510138063708,,,
486,146.25,692.7002083045863,,,
487,146.35999755859376,662.0909154264609,,,
488,146.4800048828125,647.518616503362,,,
489,146.6,667.439792323421,,,
490,146.7199951171875,667.3513741617398,,,
491,146.84000244140626,646.9592861435558,,,
492,146.95,647.0223468113545,,,
493,147.0699951171875,642.8610976882965,,,
494,147.19000244140625,620.8614511393762,,,
495,147.30999755859375,626.8461749669996,,,
496,147.4300048828125,638.6760453835905,,,
497,147.54000244140624,662.848975707675,,,
498,147.65999755859374,686.8226876122208,,,
499,147.7800048828125,692.085100340023,,,
500,147.9,667.7374653207835,,,
501,148.0199951171875,645.0164402593828,,,
502,148.1300048828125,651.5552097852151,,,
503,148.25,651.1855943358569,,,
504,148.3699951171875,647.823483745924,,,
505,148.49000244140626,670.4540034263573,,,
506,148.60999755859376,706.8455154524145,,,
507,148.7199951171875,742.1464776058428,,,
508,148.84000244140626,744.8574645962935,,,
509,148.95999755859376,715.907111370484,,,
510,149.0800048828125,691.8979611469922,,,
511,149.2,689.9824711581459,,,
512,149.30999755859375,695.1496267504353,,,
513,149.4300048828125,703.0072080027594,,,
514,149.55,735.7060738399923,,,
515,149.6699951171875,783.1464365892771,,,
516,149.7800048828125,793.5213375276362,,,
517,149.9,787.4039198441096,,,
518,150.0199951171875,786.0291972860978,,,
519,150.14000244140624,776.9902055088096,,,
520,150.25999755859374,769.228947206102,,,
521,150.3699951171875,760.5252427822506,,,
522,150.49000244140626,732.6915074656881,,,
523,150.60999755859376,704.9210548615292,,,
524,150.7300048828125,671.7264522393407,,,
525,150.85,655.3268150355507,,,
526,150.95999755859376,647.2989255712491,,,
527,151.0800048828125,643.9363708921064,,,
528,151.2,661.3481318140657,,,
529,151.3199951171875,683.6361254869416,,,
530,151.44000244140625,695.5815479159355,,,
531,151.55,707.311809122757,,,
532,151.6699951171875,713.5708912642258,,,
533,151.79000244140624,729.7630055802529,,,
534,151.90999755859374,768.9749281780678,,,
535,152.0300048828125,777.9028088350515,,,
536,152.14000244140624,742.9378889867166,,,
537,152.25999755859374,727.7297431329544,,,
538,152.3800048828125,714.2626934353302,,,
539,152.5,689.3124737672451,,,
540,152.6199951171875,684.5968680835313,,,
541,152.7300048828125,680.2398200278503,,,
542,152.85,668.796129588145,,,
543,152.9699951171875,694.4996577828988,,,
544,153.09000244140626,690.9930405640807,,,
545,153.20999755859376,662.5707538177039,,,
546,153.3199951171875,662.7213888776851,,,
547,153.44000244140625,680.2062024746647,,,
548,153.55999755859375,719.956094741292,,,
549,153.6800048828125,727.2046076423067,,,
550,153.8,735.4648445812018,,,
551,153.90999755859374,749.5435383475524,,,
552,154.0300048828125,737.0631216474521,,,
553,154.15,720.0612994751054,,,
554,154.2699951171875,721.4413511036355,,,
555,154.39000244140624,725.4494338582163,,,
556,154.5,712.957071158371,,,
557,154.6199951171875,710.9397071047852,,,
558,154.74000244140626,741.5108527197845,,,
559,154.85999755859376,751.4525890428558,,,
560,154.9800048828125,737.6420363414127,,,
561,155.09000244140626,715.2755276962353,,,
562,155.20999755859376,718.6130801528634,,,
563,155.3300048828125,721.0213315289593,,,
564,155.45,711.1997657460734,,,
565,155.5699951171875,682.225076431564,,,
566,155.6800048828125,650.6960747998392,,,
567,155.8,642.0075582269646,,,
568,155.9199951171875,637.9324180016965,,,
569,156.04000244140624,639.166231053423,,,
570,156.15999755859374,665.3320117067096,,,
571,156.2699951171875,682.2676645867887,,,
572,156.39000244140624,688.9479653438002,,,
573,156.50999755859374,719.0766204701049,,,
574,156.6300048828125,731.9037820252561,,,
575,156.75,726.614191037811,,,
576,156.85999755859376,701.915370271422,,,
577,156.9800048828125,677.8102523696816,,,
578,157.1,688.382906233187,,,
579,157.2199951171875,686.6085477952311,,,
580,157.34000244140626,681.8457798374311,,,
581,157.45,695.011337370488,,,
582,157.5699951171875,699.2005197048456,,,
583,157.69000244140625,715.225922931495,,,
584,157.80999755859375,735.2293440732183,,,
585,157.9300048828125,745.430739357289,,,
586,158.04000244140624,742.8872184078728,,,
587,158.15999755859374,746.9004970062088,,,
588,158.2800048828125,738.3019084983289,,,
589,158.4,734.37416148181,,,
590,158.50999755859374,740.1964374764702,,,
591,158.6300048828125,729.5930082307223,,,
592,158.75,731.5849703815047,,,
593,158.8699951171875,728.7297432156947,,,
594,158.99000244140626,729.1787174068531,,,
595,159.1,728.5613889962406,,,
596,159.2199951171875,707.134173438817,,,
597,159.34000244140626,714.83481356438,,,
598,159.45999755859376,722.1349296315793,,,
599,159.5800048828125,724.9322919733459,,,
600,159.69000244140625,732.5210660269477,,,
601,159.80999755859375,730.3903259980871,,,
602,159.9300048828125,716.4185689134683,,,
603,160.05,714.4923763746647,,,
604,160.1699951171875,713.2111790042472,,,
605,160.2800048828125,693.421009501094,,,
606,160.4,706.0881213050152,,,
607,160.5199951171875,712.9294932184393,,,
608,160.64000244140624,719.2671347411306,,,
609,160.75999755859374,718.7663353391827,,,
610,160.8699951171875,724.745419233841,,,
611,160.99000244140626,726.3580847904905,,,
612,161.10999755859376,719.2306306080809,,,
613,161.2300048828125,720.0161356024637,,,
614,161.35,730.3229576649528,,,
615,161.45999755859376,725.1703681987465,,,
616,161.5800048828125,740.80732659354,,,
617,161.7,736.6811605180601,,,
618,161.8199951171875,725.0580580375754,,,
619,161.94000244140625,722.2101583437279,,,
620,162.05,735.7580766864658,,,
621,162.1699951171875,743.866879204802,,,
622,162.29000244140624,739.2742862322166,,,
623,162.40999755859374,728.5314129745757,,,
624,162.5300048828125,721.1817809604781,,,
625,162.64000244140624,723.9399302250149,,,
626,162.75999755859374,721.5889219480687,,,
627,162.8800048828125,714.6744085417822,,,
628,163.0,715.6358172721866,,,
629,163.1199951171875,715.9940640377727,,,
630,163.2300048828125,709.0973141998802,,,
631,163.35,708.0339869958152,,,
632,163.4699951171875,725.980342508592,,,
633,163.59000244140626,722.4119524806838,,,
634,163.70999755859376,708.431580065394,,,
635,163.8199951171875,730.8603944267134,,,
636,163.94000244140625,731.5439365385146,,,
637,164.05999755859375,710.6581545457402,,,
638,164.1800048828125,713.6065960366977,,,
639,164.3,718.2454631049495,,,
640,164.40999755859374,715.1604197730421,,,
641,164.5300048828125,728.8476933098309,,,
642,164.65,734.6647734607359,,,
643,164.7699951171875,726.252791238835,,,
644,164.89000244140624,719.9301155225157,,,
645,165.0,710.7103350278976,,,
646,165.1199951171875,690.3280169723303,,,
647,165.24000244140626,664.5879846445268,,,
648,165.35999755859376,637.2889327366238,,,
649,165.4800048828125,582.2991422377299,,,
650,165.59000244140626,546.078871010991,,,
651,165.70999755859376,563.0550692359293,,,
652,165.8300048828125,592.5642199144932,,,
653,165.95,634.5823866382716,,,
654,166.0699951171875,641.4827780076848,,,
655,166.1800048828125,642.2022025276419,,,
656,166.3,652.6134743722878,,,
657,166.4199951171875,708.3371666993798,,,
658,166.54000244140624,701.5676928290304,,,
659,166.65999755859374,677.2084670814138,,,
660,166.7699951171875,666.6211582739834,,,
661,166.89000244140624,662.6775572726729,,,
662,167.00999755859374,647.231024331063,,,
663,167.1300048828125,651.7789419291375,,,
664,167.25,659.8297019877464,,,
665,167.35999755859376,650.495124432382,,,
666,167.4800048828125,665.1833306392518,,,
667,167.6115356,690.0299887035999,,,
668,167.7486328,699.8300161598081,,,
669,167.8857422,694.2900032669286,,,
670,168.0228516,701.3900127361694,,,
671,168.15996090000002,710.3400090358036,,,
672,168.2970703,706.929981220128,,,
673,168.43417970000002,697.68000265924,,,
674,168.5712891,680.2800101013418,,,
675,168.70839840000002,676.7499893811646,,,
676,168.84552000000002,685.6999856807988,,,
677,168.9826294,684.5500166718921,,,
678,169.119751,677.1200045108117,,,
679,169.2568726,672.6600165762875,,,
680,169.39399410000001,666.1299956078892,,,
681,169.53111570000002,658.5600065278641,,,
682,169.66823730000002,652.689990943145,,,
683,169.80535890000002,663.5899829632308,,,
684,169.9424927,668.0100028688685,,,
685,170.0796143,660.3300128915635,,,
686,170.216748,652.8800167160398,,,
687,170.3538818,654.7800079914623,,,
688,170.4910156,658.2999922954968,,,
689,170.6281494,650.2499871885448,,,
690,170.7652832,641.3900077717472,,,
691,170.90241699999999,647.5899816393849,,,
692,171.0395508,655.32002047064,,,
693,171.1766968,655.8200205120102,,,
694,171.3138428,656.3699805894885,,,
695,171.4509766,655.7200116219519,,,
696,171.5881226,661.990018357983,,,
